ad_id,reporting_start,reporting_end,capaign_id,b_capaign_id,age,gender,interest1,interest2,interest3,ipressions,clicks,spent,total_conversion,approved_conversion,gender2,CTR,CPC,CPA
1121779,22-Aug-17,22-Aug-17,30-34,,21,27,23,271589,45,74.41000032,9,3,0,0,,0.120951484,0.333333333,0
1121780,22-Aug-17,22-Aug-17,30-34,,21,25,22,119772,20,33.46999907,5,2,0,0,,0.149387515,0.4,0
1121782,21-Aug-17,21-Aug-17,30-34,,22,23,23,26340,3,4.220000029,1,1,0,0,,0.236966823,1,0
1121783,22-Aug-17,22-Aug-17,30-34,,22,27,28,594968,111,147.6700006,4,0,0,0,,0.027087425,0,0
1121791,22-Aug-17,22-Aug-17,30-34,,23,25,24,6838,0,0,1,0,0,0,,0,0,0
1121793,22-Aug-17,22-Aug-17,30-34,,24,30,25,185665,39,62.14000058,1,0,0,0,,0.016092694,0,0
1121795,22-Aug-17,22-Aug-17,30-34,,24,29,25,24959,3,4.560000062,1,1,0,0,,0.219298243,1,0
1121796,22-Aug-17,22-Aug-17,30-34,,24,28,27,136967,23,35.05999982,3,1,0,0,,0.085567599,0.333333333,0
1121798,21-Aug-17,21-Aug-17,30-34,,24,26,26,107548,19,29.31000018,1,0,0,0,,0.034118048,0,0
1121803,21-Aug-17,21-Aug-17,30-34,,25,31,28,588617,119,169.9199973,2,0,0,0,,0.011770245,0,0
1121806,20-Aug-17,20-Aug-17,30-34,,26,31,30,190560,26,41.63,3,1,0,0,,0.072063416,0.333333333,0
1121807,20-Aug-17,20-Aug-17,30-34,,26,30,32,373110,49,75.70000076,4,2,0,0,,0.052840158,0.5,0
1121812,20-Aug-17,20-Aug-17,30-34,,27,33,29,935646,170,256.4699982,19,6,0,0,,0.074082739,0.315789474,0
1121814,21-Aug-17,21-Aug-17,30-34,,27,28,31,2223278,421,612.3000032,38,13,0,0,,0.062061081,0.342105263,0
1121815,21-Aug-17,21-Aug-17,30-34,,27,33,28,240497,36,51.84000087,1,0,0,0,,0.019290123,0,0
1121816,21-Aug-17,21-Aug-17,30-34,,27,30,30,259984,37,54.7900002,5,0,0,0,,0.091257528,0,0
1121817,21-Aug-17,21-Aug-17,30-34,,28,31,29,606786,127,179.050001,11,3,0,0,,0.061435353,0.272727273,0
1121818,21-Aug-17,21-Aug-17,30-34,,28,31,34,83270,13,17.74000001,1,0,0,0,,0.056369786,0,0
1121819,21-Aug-17,21-Aug-17,30-34,,28,34,29,1189509,268,375.7199963,7,3,0,0,,0.018630896,0.428571429,0
1121820,22-Aug-17,22-Aug-17,30-34,,28,29,32,11471,1,1.570000052,0,0,0,0,,0,0,0
1121824,22-Aug-17,22-Aug-17,30-34,,29,35,34,1705246,295,429.4799981,23,10,0,0,,0.053553134,0.434782609,0
1121826,23-Aug-17,23-Aug-17,30-34,,29,31,30,418016,63,95.8500005,3,1,0,0,,0.031298904,0.333333333,0
1121827,23-Aug-17,23-Aug-17,30-34,,29,31,30,30155,3,3.819999933,1,0,0,0,,0.261780109,0,0
1121828,23-Aug-17,23-Aug-17,30-34,,29,33,33,990404,153,226.5399992,12,6,0,0,,0.052970778,0.5,0
1121829,24-Aug-17,24-Aug-17,30-34,,30,35,35,187468,34,50.72000062,2,1,0,0,,0.039432176,0.5,0
1121832,24-Aug-17,24-Aug-17,30-34,,30,36,36,208301,33,54.57000089,1,0,0,0,,0.018325087,0,0
1121833,24-Aug-17,24-Aug-17,30-34,,30,36,36,101856,16,25.22000039,4,1,0,0,,0.15860428,0.25,0
1121835,24-Aug-17,24-Aug-17,30-34,,31,35,36,48935,7,9.970000267,1,1,0,0,,0.1003009,1,0
1121839,24-Aug-17,24-Aug-17,30-34,,31,33,34,13911,1,1.730000019,1,1,0,0,,0.578034676,1,0
1121841,23-Aug-17,23-Aug-17,30-34,,32,38,34,511726,77,123.0900019,8,4,0,0,,0.064993093,0.5,0
1121843,23-Aug-17,23-Aug-17,30-34,,32,38,37,177452,24,37.83000016,2,0,0,0,,0.052868094,0,0
1121844,23-Aug-17,23-Aug-17,30-34,,32,38,36,149808,20,33.03999937,1,1,0,0,,0.030266344,1,0
1121845,22-Aug-17,22-Aug-17,30-34,,32,34,38,390339,60,105.0199997,9,6,0,0,,0.085697963,0.666666667,0
1121846,22-Aug-17,22-Aug-17,30-34,,32,37,34,8350,0,0,1,0,0,0,,0,0,0
1121847,23-Aug-17,23-Aug-17,30-34,,36,38,37,39339,4,5.929999948,1,0,0,0,,0.168634066,0,0
1121854,23-Aug-17,23-Aug-17,30-34,,63,65,64,8587,0,0,1,0,0,0,,0,0,0
1121855,23-Aug-17,23-Aug-17,30-34,,63,67,65,24893,2,3.75,1,0,0,0,,0.266666667,0,0
1121856,23-Aug-17,23-Aug-17,30-34,,63,64,64,1296189,212,343.2599944,14,4,0,0,,0.040785411,0.285714286,0
1121857,23-Aug-17,23-Aug-17,30-34,,63,65,65,91607,12,19.1899997,2,1,0,0,,0.10422095,0.5,0
1121859,23-Aug-17,23-Aug-17,30-34,,64,67,67,238036,38,61.02999771,6,3,0,0,,0.098312309,0.5,0
1121860,20-Aug-17,20-Aug-17,30-34,,64,67,68,254344,35,56.16999996,2,1,0,0,,0.035606196,0.5,0
1121861,20-Aug-17,20-Aug-17,30-34,,64,66,69,157705,23,39.23000026,2,0,0,0,,0.050981391,0,0
1121862,17-Aug-17,17-Aug-17,30-34,,64,67,69,411571,60,99.1799984,6,1,0,0,,0.060496069,0.166666667,0
1121863,17-Aug-17,17-Aug-17,30-34,,64,69,70,94136,11,16.17999971,1,0,0,0,,0.061804698,0,0
1121867,17-Aug-17,17-Aug-17,30-34,,65,69,71,82640,16,23.97000039,1,1,0,0,,0.041718815,1,0
1121869,18-Aug-17,18-Aug-17,30-34,,65,69,68,17870,2,2.620000005,1,1,0,0,,0.381679389,1,0
1121871,18-Aug-17,18-Aug-17,30-34,,2,8,7,19178,2,2.779999971,1,1,0,0,,0.359712234,1,0
1121873,18-Aug-17,18-Aug-17,30-34,,2,6,7,5264,0,0,1,0,0,0,,0,0,0
1121874,18-Aug-17,18-Aug-17,30-34,,2,8,4,145548,28,42.37000036,2,1,0,0,,0.047203209,0.5,0
1121876,18-Aug-17,18-Aug-17,30-34,,2,6,8,82455,15,22.04999971,1,0,0,0,,0.045351475,0,0
1121877,17-Aug-17,17-Aug-17,30-34,,7,10,9,44189,7,10.31999981,2,0,0,0,,0.193798453,0,0
1121878,17-Aug-17,17-Aug-17,30-34,,7,8,8,45199,7,9.809999943,1,0,0,0,,0.1019368,0,0
1121881,30-Aug-17,30-Aug-17,30-34,,7,8,13,221843,43,63.45000076,5,0,0,0,,0.078802206,0,0
1121888,30-Aug-17,30-Aug-17,30-34,,66,72,69,41672,6,10.54999995,2,1,0,0,,0.189573461,0.5,0
1121889,30-Aug-17,30-Aug-17,35-39,,10,15,13,127546,25,38.94000041,2,0,0,0,,0.051361068,0,0
1121890,17-Aug-17,17-Aug-17,35-39,,10,16,15,127865,28,38.02999961,3,1,0,0,,0.078885092,0.333333333,0
1121891,17-Aug-17,17-Aug-17,35-39,,10,15,13,1025327,229,314.2999983,16,2,0,0,,0.050906777,0.125,0
1121894,17-Aug-17,17-Aug-17,35-39,,10,14,14,561415,124,173.76,3,0,0,0,,0.017265193,0,0
1121895,17-Aug-17,17-Aug-17,35-39,,15,21,21,132803,25,37.32000124,2,1,0,0,,0.053590566,0.5,0
1121897,17-Aug-17,17-Aug-17,35-39,,15,18,17,24664,2,2.629999995,1,1,0,0,,0.380228138,1,0
1121901,17-Aug-17,17-Aug-17,35-39,,16,17,21,1020561,172,263.8100007,7,3,0,0,,0.026534248,0.428571429,0
1121902,18-Aug-17,18-Aug-17,35-39,,16,17,22,682143,114,177.1099993,6,2,0,0,,0.033877252,0.333333333,0
1121903,18-Aug-17,18-Aug-17,35-39,,16,18,18,1247717,222,343.4199994,11,4,0,0,,0.03203075,0.363636364,0
1121904,19-Aug-17,19-Aug-17,35-39,,16,21,18,146406,23,33.22999942,1,1,0,0,,0.03009329,1,0
1121905,19-Aug-17,19-Aug-17,35-39,,16,17,21,905699,161,234.6599982,4,1,0,0,,0.017045939,0.25,0
1121906,19-Aug-17,19-Aug-17,35-39,,16,21,17,1184580,194,297.8299981,14,3,0,0,,0.047006682,0.214285714,0
1121907,20-Aug-17,20-Aug-17,35-39,,18,22,19,98057,20,31.00999963,1,1,0,0,,0.032247662,1,0
1121917,20-Aug-17,20-Aug-17,35-39,,19,22,24,238735,56,84.65999889,4,1,0,0,,0.047247815,0.25,0
1121918,20-Aug-17,20-Aug-17,35-39,,19,23,25,320657,77,115.8800026,2,0,0,0,,0.017259233,0,0
1121925,20-Aug-17,20-Aug-17,35-39,,21,27,23,244074,57,84.51000023,4,2,0,0,,0.047331677,0.5,0
1121928,20-Aug-17,20-Aug-17,35-39,,21,27,24,39146,8,13.05999959,1,0,0,0,,0.076569681,0,0
1121931,20-Aug-17,20-Aug-17,35-39,,22,26,23,78468,15,23.64999962,1,0,0,0,,0.042283299,0,0
1121933,19-Aug-17,19-Aug-17,35-39,,22,24,26,325653,63,89.35000026,2,0,0,0,,0.022383884,0,0
1121935,19-Aug-17,19-Aug-17,35-39,,22,25,23,66277,12,17.30000019,1,0,0,0,,0.057803468,0,0
1121936,18-Aug-17,18-Aug-17,35-39,,22,26,25,93002,16,23.33999968,1,0,0,0,,0.042844902,0,0
1121944,18-Aug-17,18-Aug-17,35-39,,24,25,29,109723,27,40.9600004,1,0,0,0,,0.024414062,0,0
1121948,18-Aug-17,18-Aug-17,35-39,,24,27,28,118941,35,50.11000001,4,1,0,0,,0.079824386,0.25,0
1121949,19-Aug-17,19-Aug-17,35-39,,25,27,27,221576,47,66.79000068,6,1,0,0,,0.089833807,0.166666667,0
1121953,19-Aug-17,19-Aug-17,35-39,,25,29,27,8341,1,1.639999986,1,0,0,0,,0.609756103,0,0
1121954,19-Aug-17,19-Aug-17,35-39,,25,30,27,120335,26,36.2299993,2,0,0,0,,0.055202872,0,0
1121955,19-Aug-17,19-Aug-17,35-39,,26,28,31,182098,40,62.86999989,1,1,0,0,,0.015905837,1,0
1121956,19-Aug-17,19-Aug-17,35-39,,26,31,28,227473,52,71.58000052,1,1,0,0,,0.013970383,1,0
1121962,19-Aug-17,19-Aug-17,35-39,,27,30,32,1050947,230,350.5099957,6,1,0,0,,0.017117914,0.166666667,0
1121963,24-Aug-17,24-Aug-17,35-39,,27,32,28,720859,162,213.6899986,13,5,0,0,,0.060835791,0.384615385,0
1121971,24-Aug-17,24-Aug-17,35-39,,28,31,32,41111,8,10.96000016,1,0,0,0,,0.091240875,0,0
1121973,30-Aug-17,30-Aug-17,35-39,,29,31,34,148616,25,37.39999962,6,4,0,0,,0.160427809,0.666666667,0
1121976,30-Aug-17,30-Aug-17,35-39,,29,34,34,707260,135,210.8200028,13,6,0,0,,0.061663978,0.461538462,0
1121977,30-Aug-17,30-Aug-17,35-39,,29,32,32,139596,26,42.41000032,1,1,0,0,,0.023579344,1,0
1121983,30-Aug-17,30-Aug-17,35-39,,30,34,31,105399,22,33.19999933,2,0,0,0,,0.060240965,0,0
1121994,30-Aug-17,30-Aug-17,35-39,,32,33,34,222378,50,72.91000104,1,0,0,0,,0.01371554,0,0
1122003,17-Aug-17,17-Aug-17,35-39,,63,69,68,975792,210,293.8800011,10,4,0,0,,0.034027494,0.4,0
1122004,30-Aug-17,30-Aug-17,35-39,,63,65,67,579150,125,167.0499997,5,1,0,0,,0.029931158,0.2,0
1122005,30-Aug-17,30-Aug-17,35-39,,63,65,69,449588,81,123.800001,5,2,0,0,,0.040387722,0.4,0
1122006,30-Aug-17,30-Aug-17,35-39,,63,68,65,318157,56,85.70000196,3,0,0,0,,0.035005834,0,0
1122007,30-Aug-17,30-Aug-17,35-39,,63,65,64,196967,43,65.17999971,2,1,0,0,,0.030684259,0.5,0
1122011,29-Aug-17,29-Aug-17,35-39,,64,70,67,158298,37,46.43000007,4,1,0,0,,0.086151195,0.25,0
1122012,29-Aug-17,29-Aug-17,35-39,,64,67,69,222739,55,68.55999959,5,2,0,0,,0.072928822,0.4,0
1122022,29-Aug-17,29-Aug-17,35-39,,2,4,3,20780,5,8.189999938,1,0,0,0,,0.122100123,0,0
1122027,29-Aug-17,29-Aug-17,35-39,,7,9,8,128616,33,48.54999948,2,0,0,0,,0.041194645,0,0
1122039,29-Aug-17,29-Aug-17,40-44,,10,12,15,258954,61,82.27999902,1,0,0,0,,0.012153622,0,0
1122040,30-Aug-17,30-Aug-17,40-44,,10,15,11,205289,48,71.53000104,3,0,0,0,,0.041940444,0,0
1122041,30-Aug-17,30-Aug-17,40-44,,10,13,12,611601,138,191.419996,8,3,0,0,,0.041792917,0.375,0
1122043,30-Aug-17,30-Aug-17,40-44,,10,13,14,947657,233,321.8700004,8,4,0,0,,0.024854755,0.5,0
1122044,29-Aug-17,29-Aug-17,40-44,,10,16,14,233043,49,65.03000033,2,0,0,0,,0.030755036,0,0
1122047,17-Aug-17,17-Aug-17,40-44,,15,18,21,582725,142,194.8099988,9,2,0,0,,0.046198861,0.222222222,0
1122052,17-Aug-17,17-Aug-17,40-44,,16,20,19,265038,51,78.45999932,2,1,0,0,,0.025490696,0.5,0
1122054,18-Aug-17,18-Aug-17,40-44,,16,20,18,222273,39,53.62999868,6,1,0,0,,0.111877683,0.166666667,0
1122055,18-Aug-17,18-Aug-17,40-44,,16,22,19,797234,170,243.7699978,4,1,0,0,,0.01640891,0.25,0
1122056,17-Aug-17,17-Aug-17,40-44,,16,19,21,925555,182,262.8899981,4,2,0,0,,0.015215489,0.5,0
1122058,18-Aug-17,18-Aug-17,40-44,,18,19,24,22210,3,4.050000191,1,1,0,0,,0.246913569,1,0
1122075,18-Aug-17,18-Aug-17,40-44,,21,25,23,46391,11,16.40999985,3,1,0,0,,0.182815358,0.333333333,0
1122078,18-Aug-17,18-Aug-17,40-44,,21,27,25,190477,42,66.38999987,1,0,0,0,,0.015062509,0,0
1122079,18-Aug-17,18-Aug-17,40-44,,21,24,27,25382,7,9.609999895,1,0,0,0,,0.104058274,0,0
1122085,18-Aug-17,18-Aug-17,40-44,,22,26,25,65726,17,22.12000012,2,0,0,0,,0.090415913,0,0
1122089,17-Aug-17,17-Aug-17,40-44,,23,25,29,195220,51,78.06000042,1,0,0,0,,0.012810658,0,0
1122092,17-Aug-17,17-Aug-17,40-44,,23,25,26,107501,27,40.87999928,2,2,0,0,,0.04892368,1,0
1122101,17-Aug-17,17-Aug-17,40-44,,25,26,30,197772,63,88.21000016,7,2,0,0,,0.079356082,0.285714286,0
1122102,17-Aug-17,17-Aug-17,40-44,,25,30,29,138154,35,48.93999863,1,0,0,0,,0.020433184,0,0
1122103,17-Aug-17,17-Aug-17,40-44,,25,26,30,270124,69,95.84999895,2,0,0,0,,0.020865937,0,0
1122105,17-Aug-17,17-Aug-17,40-44,,26,28,27,303971,77,106.9299998,11,6,0,0,,0.102871037,0.545454545,0
1122107,17-Aug-17,17-Aug-17,40-44,,26,30,29,682046,183,254.419997,4,2,0,0,,0.015722035,0.5,0
1122109,17-Aug-17,17-Aug-17,40-44,,26,27,28,328365,83,117.3400005,2,1,0,0,,0.017044486,0.5,0
1122112,17-Aug-17,17-Aug-17,40-44,,27,31,33,1083259,276,390.2599992,11,0,0,0,,0.028186337,0,0
1122113,17-Aug-17,17-Aug-17,40-44,,27,33,28,913929,245,340.4099993,7,2,0,0,,0.020563438,0.285714286,0
1122118,17-Aug-17,17-Aug-17,40-44,,28,31,33,101586,24,33.47000039,2,1,0,0,,0.059755004,0.5,0
1122120,29-Aug-17,29-Aug-17,40-44,,28,30,32,181053,46,66.27999985,3,1,0,0,,0.045262523,0.333333333,0
1122121,29-Aug-17,29-Aug-17,40-44,,28,30,34,133419,35,48.18000007,2,1,0,0,,0.041511,0.5,0
1122125,26-Aug-17,26-Aug-17,40-44,,29,34,32,489573,113,156.1199993,3,2,0,0,,0.019215988,0.666666667,0
1122127,26-Aug-17,26-Aug-17,40-44,,29,32,31,822023,194,288.3300035,6,0,0,0,,0.020809489,0,0
1122131,26-Aug-17,26-Aug-17,40-44,,30,32,35,93176,29,40.37000024,1,1,0,0,,0.024770869,1,0
1122138,26-Aug-17,26-Aug-17,40-44,,31,32,37,47229,13,19.27999985,1,0,0,0,,0.05186722,0,0
1122139,26-Aug-17,26-Aug-17,40-44,,31,36,32,92263,24,34.03000015,1,0,0,0,,0.029385836,0,0
1122140,26-Aug-17,26-Aug-17,40-44,,31,35,35,81551,21,29.67000008,1,0,0,0,,0.033704078,0,0
1122145,26-Aug-17,26-Aug-17,40-44,,32,35,34,141037,32,47.78999913,3,0,0,0,,0.06277464,0,0
1122146,26-Aug-17,26-Aug-17,40-44,,32,38,37,319501,79,111.6500003,0,0,0,0,,0,0,0
1122149,26-Aug-17,26-Aug-17,40-44,,36,41,37,72741,19,24.33000016,2,0,0,0,,0.082203041,0,0
1122154,25-Aug-17,25-Aug-17,40-44,,63,66,68,597419,135,188.5100002,2,1,0,0,,0.010609517,0.5,0
1122157,25-Aug-17,25-Aug-17,40-44,,63,69,66,98768,21,33.14000034,1,1,0,0,,0.030175015,1,0
1122160,24-Aug-17,24-Aug-17,40-44,,64,69,67,173165,41,59.85000026,1,0,0,0,,0.016708438,0,0
1122165,24-Aug-17,24-Aug-17,40-44,,65,68,69,55823,13,21.10999966,1,1,0,0,,0.047370915,1,0
1122166,25-Aug-17,25-Aug-17,40-44,,65,66,68,118451,28,38.35000062,4,1,0,0,,0.104302475,0.25,0
1122176,25-Aug-17,25-Aug-17,40-44,,2,6,8,74424,22,30.84000027,1,1,0,0,,0.032425421,1,0
1122177,25-Aug-17,25-Aug-17,40-44,,7,10,12,47929,12,14.58999991,1,1,0,0,,0.068540096,1,0
1122182,25-Aug-17,25-Aug-17,40-44,,7,10,8,40801,12,15.91999972,0,0,0,0,,0,0,0
1122183,25-Aug-17,25-Aug-17,40-44,,66,71,67,66017,17,24.22000015,1,0,0,0,,0.041288191,0,0
1122189,25-Aug-17,25-Aug-17,45-49,,10,16,14,725043,179,238.4000007,5,3,0,0,,0.020973154,0.6,0
1122191,27-Aug-17,27-Aug-17,45-49,,10,16,16,382776,97,132.7300007,5,1,0,0,,0.037670459,0.2,0
1122192,27-Aug-17,27-Aug-17,45-49,,10,16,13,548250,137,201.6000042,5,1,0,0,,0.024801587,0.2,0
1122193,28-Aug-17,28-Aug-17,45-49,,10,11,15,1358324,346,465.0799981,8,2,0,0,,0.017201342,0.25,0
1122197,28-Aug-17,28-Aug-17,45-49,,15,16,20,662249,163,234.9399992,2,0,0,0,,0.008512812,0,0
1122200,28-Aug-17,28-Aug-17,45-49,,15,16,16,559554,139,195.0799994,2,0,0,0,,0.010252204,0,0
1122201,28-Aug-17,28-Aug-17,45-49,,16,19,21,320757,68,104.6899989,2,0,0,0,,0.019104022,0,0
1122202,28-Aug-17,28-Aug-17,45-49,,16,20,19,906151,202,295.5499957,1,0,0,0,,0.003383522,0,0
1122203,29-Aug-17,29-Aug-17,45-49,,16,22,19,699314,164,226.0300014,3,0,0,0,,0.013272574,0,0
1122204,28-Aug-17,28-Aug-17,45-49,,16,21,22,850337,198,287.690003,3,1,0,0,,0.010427891,0.333333333,0
1122205,28-Aug-17,28-Aug-17,45-49,,16,20,22,1015460,247,315.9000051,9,2,0,0,,0.028490028,0.222222222,0
1122209,28-Aug-17,28-Aug-17,45-49,,18,19,20,890295,227,332.9899989,1,0,0,0,,0.003003093,0,0
1122210,28-Aug-17,28-Aug-17,45-49,,18,21,20,791817,194,282.490001,4,2,0,0,,0.014159793,0.5,0
1122211,27-Aug-17,27-Aug-17,45-49,,18,24,21,317601,76,115.6600008,1,0,0,0,,0.008646031,0,0
1122212,27-Aug-17,27-Aug-17,45-49,,18,23,24,685211,164,247.3200026,4,3,0,0,,0.016173378,0.75,0
1122213,27-Aug-17,27-Aug-17,45-49,,19,24,23,32781,7,11.20000017,2,2,0,0,,0.178571426,1,0
1122216,27-Aug-17,27-Aug-17,45-49,,19,23,22,76785,19,25.45999998,3,0,0,0,,0.117831893,0,0
1122217,27-Aug-17,27-Aug-17,45-49,,19,24,23,719083,206,299.5299983,12,5,0,0,,0.040062765,0.416666667,0
1122223,27-Aug-17,27-Aug-17,45-49,,20,23,23,368480,107,140.4200011,5,4,0,0,,0.035607463,0.8,0
1122224,27-Aug-17,27-Aug-17,45-49,,20,24,25,260945,73,100.8800011,2,2,0,0,,0.019825535,1,0
1122225,27-Aug-17,27-Aug-17,45-49,,21,22,27,40998,10,13.35000038,1,0,0,0,,0.074906365,0,0
1122227,27-Aug-17,27-Aug-17,45-49,,21,27,26,183293,53,73.74999964,2,1,0,0,,0.027118644,0.5,0
1122232,27-Aug-17,27-Aug-17,45-49,,22,24,23,221561,55,76.75999916,1,0,0,0,,0.013027619,0,0
1122233,19-Aug-17,19-Aug-17,45-49,,22,24,24,436943,109,145.8199974,1,1,0,0,,0.00685777,1,0
1122240,19-Aug-17,19-Aug-17,45-49,,23,26,26,284488,90,125.2700011,1,1,0,0,,0.007982757,1,0
1122244,25-Aug-17,25-Aug-17,45-49,,24,26,26,85083,32,38.62999976,1,1,0,0,,0.025886617,1,0
1122246,25-Aug-17,25-Aug-17,45-49,,24,28,25,14167,5,7.139999986,1,0,0,0,,0.140056023,0,0
1122249,24-Aug-17,24-Aug-17,45-49,,25,29,28,300637,84,116.9899981,2,0,0,0,,0.017095479,0,0
1122253,25-Aug-17,25-Aug-17,45-49,,25,27,28,449921,129,175.9700005,5,1,0,0,,0.028413934,0.2,0
1122254,25-Aug-17,25-Aug-17,45-49,,25,31,31,282899,71,105.6600007,1,0,0,0,,0.009464319,0,0
1122257,25-Aug-17,25-Aug-17,45-49,,26,29,32,669671,186,259.1799988,4,1,0,0,,0.01543329,0.25,0
1122258,25-Aug-17,25-Aug-17,45-49,,26,28,30,108655,28,46.92000186,1,0,0,0,,0.021312872,0,0
1122260,25-Aug-17,25-Aug-17,45-49,,26,32,31,536248,146,187.7399978,3,0,0,0,,0.015979546,0,0
1122262,24-Aug-17,24-Aug-17,45-49,,27,29,30,1055017,265,380.6599952,16,2,0,0,,0.04203226,0.125,0
1122265,24-Aug-17,24-Aug-17,45-49,,27,30,28,1428421,367,541.7000023,10,0,0,0,,0.018460402,0,0
1122266,24-Aug-17,24-Aug-17,45-49,,27,31,30,1088027,272,409.5600026,9,4,0,0,,0.021974802,0.444444444,0
1122267,23-Aug-17,23-Aug-17,45-49,,28,29,33,288517,78,102.3900002,3,0,0,0,,0.029299736,0,0
1122268,23-Aug-17,23-Aug-17,45-49,,28,31,30,202231,53,67.13000107,3,1,0,0,,0.044689408,0.333333333,0
1122270,24-Aug-17,24-Aug-17,45-49,,28,34,32,73222,16,22.86000025,1,0,0,0,,0.043744531,0,0
1122271,24-Aug-17,24-Aug-17,45-49,,28,29,34,348542,96,134.889999,2,0,0,0,,0.014826896,0,0
1122273,24-Aug-17,24-Aug-17,45-49,,29,32,30,1097966,266,369.069997,16,8,0,0,,0.04335221,0.5,0
1122274,24-Aug-17,24-Aug-17,45-49,,29,33,31,526923,138,198.0899972,2,1,0,0,,0.010096421,0.5,0
1122276,24-Aug-17,24-Aug-17,45-49,,29,34,34,264386,66,91.00000054,4,1,0,0,,0.043956044,0.25,0
1122277,24-Aug-17,24-Aug-17,45-49,,29,30,30,854940,227,297.9100007,8,3,0,0,,0.026853748,0.375,0
1122279,25-Aug-17,25-Aug-17,45-49,,30,33,36,113567,34,50.29000044,3,0,0,0,,0.059654006,0,0
1122282,25-Aug-17,25-Aug-17,45-49,,30,31,35,22859,6,9.419999838,1,0,0,0,,0.106157114,0,0
1122288,27-Aug-17,27-Aug-17,45-49,,31,32,33,51754,13,20.51999998,1,0,0,0,,0.048732944,0,0
1122290,26-Aug-17,26-Aug-17,45-49,,31,32,33,104347,28,38.13999993,4,3,0,0,,0.10487677,0.75,0
1122303,26-Aug-17,26-Aug-17,45-49,,63,67,66,391998,97,142.0500025,3,1,0,0,,0.021119324,0.333333333,0
1122304,27-Aug-17,27-Aug-17,45-49,,63,64,66,1111156,282,402.3000026,5,0,0,0,,0.012428536,0,0
1122308,27-Aug-17,27-Aug-17,45-49,,63,64,68,427772,117,159.299999,3,1,0,0,,0.018832392,0.333333333,0
1122310,27-Aug-17,27-Aug-17,45-49,,64,66,65,536457,136,193.6599991,2,1,0,0,,0.010327378,0.5,0
1122311,27-Aug-17,27-Aug-17,45-49,,64,69,68,179894,43,66.83999872,2,0,0,0,,0.029922203,0,0
1122312,27-Aug-17,27-Aug-17,45-49,,64,70,66,479882,131,178.6700007,6,0,0,0,,0.033581463,0,0
1122313,26-Aug-17,26-Aug-17,45-49,,64,70,69,358261,91,130.3600011,1,0,0,0,,0.007671065,0,0
1122316,26-Aug-17,26-Aug-17,45-49,,65,67,67,346688,88,114.8599998,2,0,0,0,,0.017412502,0,0
1314296,26-Aug-17,26-Aug-17,30-34,,100,106,105,33445,2,3.199999928,1,0,0,0,,0.312500007,0,0
1314297,25-Aug-17,25-Aug-17,30-34,,101,106,103,72228,5,7.529999852,4,4,0,0,,0.53120851,1,0
1314298,25-Aug-17,25-Aug-17,30-34,,102,104,107,49699,2,2.690000057,2,1,0,0,,0.743494408,0.5,0
1314299,26-Aug-17,26-Aug-17,30-34,,103,107,108,189761,18,27.32999969,4,1,0,0,,0.146359314,0.25,0
1314301,26-Aug-17,26-Aug-17,30-34,,105,108,107,312524,37,53.78999972,2,0,0,0,,0.037181632,0,0
1314303,26-Aug-17,26-Aug-17,30-34,,107,108,110,496760,42,61.00999904,10,3,0,0,,0.163907559,0.3,0
1314306,26-Aug-17,26-Aug-17,30-34,,110,112,111,310988,34,46.66999936,11,3,0,0,,0.235697453,0.272727273,0
1314307,26-Aug-17,26-Aug-17,30-34,,111,112,113,98606,9,12.10999984,1,0,0,0,,0.082576384,0,0
1314308,26-Aug-17,26-Aug-17,30-34,,112,117,115,51104,2,3.199999928,3,1,0,0,,0.937500021,0.333333333,0
1314309,23-Aug-17,23-Aug-17,30-34,,113,116,115,276762,22,32.09000015,5,1,0,0,,0.155811779,0.2,0
1314312,23-Aug-17,23-Aug-17,35-39,,101,105,103,33534,2,2.960000038,1,1,0,0,,0.337837834,1,0
1314313,21-Aug-17,21-Aug-17,35-39,,102,104,107,128859,16,23.69999957,1,0,0,0,,0.042194094,0,0
1314314,21-Aug-17,21-Aug-17,35-39,,103,104,105,92080,12,16.94000018,3,2,0,0,,0.17709563,0.666666667,0
1314316,21-Aug-17,21-Aug-17,35-39,,105,107,107,211882,33,46.64999926,3,1,0,0,,0.064308683,0.333333333,0
1314318,21-Aug-17,21-Aug-17,35-39,,107,110,109,112776,9,12.67999995,1,0,0,0,,0.078864354,0,0
1314319,21-Aug-17,21-Aug-17,35-39,,108,113,111,145324,14,19.82000005,2,1,0,0,,0.100908173,0.5,0
1314320,21-Aug-17,21-Aug-17,35-39,,109,113,115,106492,14,21.26000023,2,0,0,0,,0.094073376,0,0
1314321,21-Aug-17,21-Aug-17,35-39,,110,112,111,233845,30,40.73000062,3,0,0,0,,0.073655781,0,0
1314323,21-Aug-17,21-Aug-17,35-39,,112,117,118,155426,17,25.01000023,3,0,0,0,,0.119952018,0,0
1314324,21-Aug-17,21-Aug-17,35-39,,113,116,114,97540,8,11.5199995,2,1,0,0,,0.173611119,0.5,0
1314325,21-Aug-17,21-Aug-17,35-39,,114,117,120,61441,5,7.700000048,1,0,0,0,,0.129870129,0,0
1314326,20-Aug-17,20-Aug-17,40-44,,100,104,104,76703,9,12.14999962,3,1,0,0,,0.246913588,0.333333333,0
1314327,20-Aug-17,20-Aug-17,40-44,,101,107,105,68619,10,14.96000034,1,0,0,0,,0.066844918,0,0
